date,exAAARF,exBAARF,Y
6/1/75,0.002858333,0.0044,0.04212
7/1/75,0.002258333,0.003683333,-0.070304
8/1/75,0.002091667,0.003458333,-0.020463
9/1/75,0.002108333,0.003491667,-0.03755
10/1/75,0.002416667,0.003883333,0.059255
11/1/75,0.00275,0.004233333,0.025989
12/1/75,0.002791667,0.004266667,-0.015285
1/1/76,0.003108333,0.004616667,0.115443
2/1/76,0.003058333,0.004466667,-0.009156
3/1/76,0.002933333,0.004266667,0.02864
4/1/76,0.00295,0.004233333,-0.01381
5/1/76,0.002816667,0.003883333,-0.011816
6/1/76,0.002675,0.003733333,0.039659
7/1/76,0.002775,0.003825,-0.011902
8/1/76,0.002758333,0.00375,-0.002601
9/1/76,0.00275,0.0036,0.020021
10/1/76,0.002833333,0.003641667,-0.024311
11/1/76,0.002916667,0.003733333,-0.005041
12/1/76,0.003025,0.003975,0.049775
1/1/77,0.002783333,0.003716667,-0.053254
2/1/77,0.002808333,0.003708333,-0.019138
3/1/77,0.002916667,0.003766667,-0.016302
4/1/77,0.002916667,0.003775,-0.003159
5/1/77,0.002575,0.003375,-0.018764
6/1/77,0.002441667,0.003241667,0.043776
7/1/77,0.002291667,0.003066667,-0.019653
8/1/77,0.002075,0.002775,-0.01671
9/1/77,0.001758333,0.002491667,-0.005125
10/1/77,0.001566667,0.002275,-0.046884
11/1/77,0.00165,0.002375,0.031752
12/1/77,0.001766667,0.002433333,0.00067
1/1/78,0.001641667,0.002275,-0.065543
2/1/78,0.001683333,0.002291667,-0.02086
3/1/78,0.001816667,0.002441667,0.021625
4/1/78,0.001891667,0.002525,0.083564
5/1/78,0.0019,0.002566667,0.008619
6/1/78,0.001691667,0.002391667,-0.021978
7/1/78,0.001558333,0.002158333,0.051374
8/1/78,0.001341667,0.002,0.028041
9/1/78,0.0007,0.001308333,-0.011363
10/1/78,0.00075,0.001333333,-0.09637
11/1/78,0.000325,0.000991667,0.019771
12/1/78,6.67E-05,0.000716667,0.008827
1/1/79,-8.33E-05,0.00065,0.034997
2/1/79,-5.00E-05,0.000633333,-0.035949
3/1/79,-9.17E-05,0.00065,0.049261
4/1/79,-6.67E-05,0.000725,-0.003817
5/1/79,-9.17E-05,0.000716667,-0.025018
6/1/79,0.000191667,0.0011,0.032224
7/1/79,-3.33E-05,0.000875,0.004351
8/1/79,-0.000241667,0.000691667,0.054165
9/1/79,-0.000683333,0.000233333,-0.006884
10/1/79,-0.001308333,-0.00025,-0.07426
11/1/79,-0.000858333,0.000166667,0.042877
12/1/79,-0.001083333,1.67E-05,0.00884
1/1/80,-0.000758333,0.00035,0.053308
2/1/80,-0.0004,0.000591667,-0.006289
3/1/80,-0.001866667,-0.000625,-0.109618
4/1/80,-0.000966667,0.000825,0.029794
5/1/80,0.002008333,0.003825,0.04746
6/1/80,0.002925,0.0047,0.023622
7/1/80,0.002508333,0.003825,0.0629
8/1/80,0.002091667,0.00335,0.007054
9/1/80,0.001458333,0.002858333,0.020435
10/1/80,0.000575,0.002175,0.008309
11/1/80,-0.000633333,0.000758333,0.10031
12/1/80,-0.0019,-0.000291667,-0.043734
1/1/81,-0.001841667,8.33E-06,-0.05377
2/1/81,-0.0012,0.000483333,0.010567
3/1/81,-2.50E-05,0.00165,0.026185
4/1/81,0.000158333,0.001558333,-0.031011
5/1/81,-0.00165,-0.000291667,-0.004961
6/1/81,-0.000816667,0.000891667,-0.021755
7/1/81,-0.000475,0.001016667,-0.011686
8/1/81,-0.000516667,0.000691667,-0.06834
9/1/81,0.000658333,0.00185,-0.062866
10/1/81,0.00155,0.002975,0.040015
11/1/81,0.0028,0.004608333,0.033127
12/1/81,0.002816667,0.00475,-0.035759
1/1/82,0.002416667,0.004016667,-0.023367
2/1/82,0.001491667,0.003083333,-0.059641
3/1/82,0.001583333,0.00345,-0.016605
4/1/82,0.001466667,0.0034,0.03025
5/1/82,0.001808333,0.003791667,-0.040105
6/1/82,0.00195,0.003708333,-0.025379
7/1/82,0.002716667,0.004541667,-0.030699
8/1/82,0.004191667,0.006366667,0.119802
9/1/82,0.004183333,0.006425,0.005396
10/1/82,0.003675,0.00585,0.107963
11/1/82,0.003008333,0.005191667,0.039454
12/1/82,0.003241667,0.005166667,0.010135
1/1/83,0.003275,0.005066667,0.028393
2/1/83,0.00325,0.004866667,0.019533
3/1/83,0.002816667,0.004383333,0.02917
4/1/83,0.00275,0.004233333,0.068619
5/1/83,0.002725,0.004083333,-0.012587
6/1/83,0.002458333,0.003816667,0.03027
7/1/83,0.002558333,0.003591667,-0.038638
8/1/83,0.002641667,0.003583333,0.008264
9/1/83,0.002808333,0.003791667,0.006505
10/1/83,0.003008333,0.004016667,-0.020708
11/1/83,0.003041667,0.004041667,0.016846
12/1/83,0.002975,0.003958333,-0.013049
1/1/84,0.00275,0.003958333,-0.011498
2/1/84,0.002491667,0.00375,-0.041134
3/1/84,0.002541667,0.003725,0.009995
4/1/84,0.0026,0.00385,-0.001319
5/1/84,0.002875,0.004091667,-0.060931
6/1/84,0.003066667,0.004316667,0.015437
7/1/84,0.002766667,0.004191667,-0.021965
8/1/84,0.002,0.003466667,0.104138
9/1/84,0.001908333,0.003316667,-0.008664
10/1/84,0.002408333,0.0035,-0.006669
11/1/84,0.003066667,0.004058333,-0.017141
12/1/84,0.003391667,0.00445,0.019156
1/1/85,0.0036,0.004583333,0.070368
2/1/85,0.003216667,0.004133333,0.008366
3/1/85,0.003366667,0.004308333,-0.006836
4/1/85,0.003566667,0.004633333,-0.010904
5/1/85,0.003533333,0.004725,0.05614
6/1/85,0.003325,0.004541667,0.010565
7/1/85,0.003241667,0.004458333,-0.009521
8/1/85,0.003258333,0.004466667,-0.011973
9/1/85,0.003308333,0.004483333,-0.039248
10/1/85,0.003216667,0.004333333,0.038579
11/1/85,0.002758333,0.003958333,0.065787
12/1/85,0.00255,0.003733333,0.041656
1/1/86,0.002483333,0.003641667,-0.000894
2/1/86,0.002175,0.003375,0.071225
3/1/86,0.002033333,0.003283333,0.049832
4/1/86,0.002275,0.003441667,-0.018548
5/1/86,0.00245,0.00345,0.050426
6/1/86,0.002433333,0.003441667,0.010544
7/1/86,0.002541667,0.003608333,-0.062741
8/1/86,0.002658333,0.003875,0.069817
9/1/86,0.003066667,0.004158333,-0.087743
10/1/86,0.003066667,0.004216667,0.051938
11/1/86,0.002775,0.003933333,0.020976
12/1/86,0.002466667,0.0037,-0.032413
1/1/87,0.002441667,0.003575,0.130983
2/1/87,0.002325,0.003383333,0.037478
3/1/87,0.002308333,0.00335,0.021636
4/1/87,0.002675,0.003666667,-0.013445
5/1/87,0.003058333,0.004041667,0.005328
6/1/87,0.003041667,0.004041667,0.04534
7/1/87,0.003108333,0.0041,0.045243
8/1/87,0.003025,0.003966667,0.034408
9/1/87,0.00315,0.004091667,-0.02644
10/1/87,0.003658333,0.004575,-0.221795
11/1/87,0.0036,0.004616667,-0.085374
12/1/87,0.003616667,0.0046,0.070022
1/1/88,0.003391667,0.004383333,0.039812
2/1/88,0.003116667,0.004133333,0.042845
3/1/88,0.003075,0.004058333,-0.035247
4/1/88,0.003133333,0.004158333,0.005916
5/1/88,0.003033333,0.003983333,0.002912
6/1/88,0.002833333,0.003783333,0.042776
7/1/88,0.002691667,0.00365,-0.009558
8/1/88,0.002541667,0.003458333,-0.038388
9/1/88,0.00215,0.00305,0.036539
10/1/88,0.0018,0.00255,0.020791
11/1/88,0.001408333,0.002266667,-0.020055
12/1/88,0.00125,0.00215,0.012253
1/1/89,0.001125,0.001983333,0.066803
2/1/89,0.000925,0.001733333,-0.031131
3/1/89,0.000816667,0.001541667,0.016338
4/1/89,0.00095,0.001633333,0.045007
5/1/89,0.00095,0.001691667,0.033122
6/1/89,0.000791667,0.001566667,-0.012711
7/1/89,0.000875,0.001658333,0.083053
8/1/89,0.000883333,0.00165,0.012453
9/1/89,0.00105,0.0018,-0.010504
10/1/89,0.001066667,0.001808333,-0.030439
11/1/89,0.001,0.001766667,0.013579
12/1/89,0.001025,0.001825,0.016557
1/1/90,0.001125,0.001916667,-0.073361
2/1/90,0.001233333,0.002,0.007681
3/1/90,0.001225,0.001925,0.020188
4/1/90,0.001408333,0.002108333,-0.031404
5/1/90,0.001441667,0.002225,0.090619
6/1/90,0.001275,0.002075,-0.013054
7/1/90,0.00135,0.00215,-0.011254
8/1/90,0.001633333,0.002466667,-0.097401
9/1/90,0.001833333,0.002733333,-0.054959
10/1/90,0.001966667,0.002975,-0.010397
11/1/90,0.001866667,0.002966667,0.058861
12/1/90,0.001925,0.003075,0.021987
1/1/91,0.00235,0.003525,0.039801
2/1/91,0.002408333,0.003441667,0.066765
3/1/91,0.002516667,0.003483333,0.019954
4/1/91,0.002675,0.003575,-0.003032
5/1/91,0.002833333,0.003666667,0.03823
6/1/91,0.002866667,0.003658333,-0.049557
7/1/91,0.00285,0.003591667,0.041626
8/1/91,0.00285,0.0036,0.019285
9/1/91,0.002825,0.003575,-0.021461
10/1/91,0.002966667,0.00375,0.009258
11/1/91,0.003266667,0.004075,-0.044114
12/1/91,0.003533333,0.004325,0.110289
1/1/92,0.003666667,0.004441667,-0.021748
2/1/92,0.003708333,0.004491667,0.010065
3/1/92,0.003591667,0.004341667,-0.02287
4/1/92,0.003816667,0.00455,0.025414
5/1/92,0.003875,0.004583333,0.00205
6/1/92,0.0038,0.004491667,-0.01823
7/1/92,0.00405,0.004691667,0.037824
8/1/92,0.004016667,0.0046,-0.023215
9/1/92,0.004175,0.004758333,0.00874
10/1/92,0.004275,0.004983333,0.002496
11/1/92,0.004141667,0.004858333,0.031494
12/1/92,0.003966667,0.004658333,0.01058
1/1/93,0.004091667,0.004725,0.004982
2/1/93,0.003983333,0.00455,0.011326
3/1/93,0.003858333,0.004333333,0.018702
4/1/93,0.003825,0.004391667,-0.026919
5/1/93,0.003725,0.004375,0.024059
6/1/93,0.00355,0.004166667,0.000966
7/1/93,0.003441667,0.004075,-0.006993
8/1/93,0.003191667,0.003816667,0.034931
9/1/93,0.003091667,0.003658333,-0.010182
10/1/93,0.003041667,0.003575,0.017684
11/1/93,0.003191667,0.0038,-0.011155
12/1/93,0.003225,0.003858333,0.010346
1/1/94,0.003283333,0.003891667,0.030929
2/1/94,0.003191667,0.003758333,-0.029261
3/1/94,0.003316667,0.003858333,-0.046156
4/1/94,0.0035,0.004033333,0.010117
5/1/94,0.003208333,0.003733333,0.013209
6/1/94,0.003191667,0.003758333,-0.027862
7/1/94,0.00315,0.003725,0.029914
8/1/94,0.002991667,0.00355,0.037641
9/1/94,0.0031,0.003633333,-0.02764
10/1/94,0.003016667,0.003541667,0.018819
11/1/94,0.002825,0.003358333,-0.039948
12/1/94,0.002383333,0.002916667,0.010555
1/1/95,0.002291667,0.002808333,0.0218
2/1/95,0.002075,0.002566667,0.035228
3/1/95,0.001991667,0.002475,0.024734
4/1/95,0.001983333,0.002458333,0.024995
5/1/95,0.00165,0.002108333,0.034409
6/1/95,0.001525,0.002025,0.019455
7/1/95,0.001658333,0.002183333,0.028905
8/1/95,0.001808333,0.002325,-0.001205
9/1/95,0.0017,0.002208333,0.037802
10/1/95,0.001533333,0.002058333,-0.008142
11/1/95,0.001383333,0.001933333,0.039979
12/1/95,0.0014,0.001958333,0.012743
1/1/96,0.001508333,0.002058333,0.030561
2/1/96,0.0018,0.002333333,0.006188
3/1/96,0.001991667,0.002558333,0.005685
4/1/96,0.002125,0.0027,0.010533
5/1/96,0.002166667,0.002733333,0.021057
6/1/96,0.002183333,0.002758333,0.000128
7/1/96,0.002083333,0.002666667,-0.048941
8/1/96,0.002008333,0.002608333,0.017828
9/1/96,0.002141667,0.002716667,0.051635
10/1/96,0.002,0.002566667,0.022598
11/1/96,0.001725,0.0023,0.072355
12/1/96,0.001908333,0.002483333,-0.024415
1/1/97,0.001991667,0.00255,0.058279
2/1/97,0.001916667,0.002441667,0.003852
3/1/97,0.002008333,0.002533333,-0.045953
4/1/97,0.002141667,0.00265,0.055974
5/1/97,0.002108333,0.002625,0.056501
6/1/97,0.002066667,0.002575,0.040403
7/1/97,0.001741667,0.00225,0.076088
8/1/97,0.001733333,0.002233333,-0.05907
9/1/97,0.001833333,0.002291667,0.049486
10/1/97,0.001691667,0.002166667,-0.036805
11/1/97,0.001441667,0.0019,0.042421
12/1/97,0.001333333,0.0018,0.012347
1/1/98,0.001308333,0.001791667,0.007694
2/1/98,0.001316667,0.0018,0.068056
3/1/98,0.001408333,0.001908333,0.047436
4/1/98,0.00145,0.001983333,0.006975
5/1/98,0.001408333,0.001916667,-0.021674
6/1/98,0.001291667,0.001791667,0.03687
7/1/98,0.001325,0.001825,-0.014109
8/1/98,0.00135,0.001866667,-0.147424
9/1/98,0.001491667,0.002066667,0.058576
10/1/98,0.002008333,0.002683333,0.076911
11/1/98,0.001666667,0.002441667,0.059064
12/1/98,0.001525,0.002366667,0.055873
1/1/99,0.001583333,0.002458333,0.0393
2/1/99,0.001633333,0.002458333,-0.035435
3/1/99,0.001816667,0.002575,0.034679
4/1/99,0.001958333,0.002658333,0.033859
5/1/99,0.002025,0.002683333,-0.026559
6/1/99,0.002216667,0.002875,0.050431
7/1/99,0.0022,0.002833333,-0.03402
8/1/99,0.002233333,0.002858333,-0.008889
9/1/99,0.002258333,0.002933333,-0.031979
10/1/99,0.002241667,0.002933333,0.060338
11/1/99,0.001908333,0.002566667,0.017222
12/1/99,0.001958333,0.002491667,0.058179
1/1/00,0.00205,0.002508333,-0.05373
2/1/00,0.001775,0.002283333,-0.021758
3/1/00,0.001658333,0.002233333,0.093788
4/1/00,0.00165,0.002283333,-0.036185
5/1/00,0.001833333,0.002591667,-0.027304
6/1/00,0.00165,0.002325,0.022219
7/1/00,0.001408333,0.001991667,-0.017595
8/1/00,0.001216667,0.001808333,0.057594
9/1/00,0.00135,0.001958333,-0.057188
10/1/00,0.0012,0.001858333,-0.00972
11/1/00,0.001066667,0.001758333,-0.083368
12/1/00,0.0012,0.001875,0.00072
1/1/01,0.001666667,0.002316667,0.026975
2/1/01,0.00185,0.002491667,-0.094752
3/1/01,0.002133333,0.00285,-0.067906
4/1/01,0.002775,0.0035,0.073925
5/1/01,0.003058333,0.003708333,0.00367
6/1/01,0.003075,0.003733333,-0.027306
7/1/01,0.003016667,0.003716667,-0.012317
8/1/01,0.00305,0.003741667,-0.066535
9/1/01,0.003775,0.004491667,-0.083161
10/1/01,0.004058333,0.004791667,0.01734
11/1/01,0.00425,0.00495,0.077087
12/1/01,0.004233333,0.0053,0.007551
1/1/02,0.004083333,0.005183333,-0.015724
2/1/02,0.003991667,0.005141667,-0.020781
3/1/02,0.004183333,0.005266667,0.036272
4/1/02,0.004208333,0.005266667,-0.062501
5/1/02,0.004183333,0.0053,-0.0092
6/1/02,0.004108333,0.005208333,-0.072649
7/1/02,0.004041667,0.005183333,-0.075487
8/1/02,0.003958333,0.004966667,0.005661
9/1/02,0.003766667,0.004808333,-0.110365
10/1/02,0.00395,0.005125,0.087199
11/1/02,0.004233333,0.005325,0.057819
12/1/02,0.004183333,0.005216667,-0.059934
1/1/03,0.004166667,0.00515,-0.027579
2/1/03,0.003983333,0.004908333,-0.016146
3/1/03,0.003966667,0.00485,0.009308
4/1/03,0.003841667,0.004766667,0.081774
5/1/03,0.003458333,0.004425,0.052351
6/1/03,0.003375,0.004391667,0.011816
7/1/03,0.003825,0.004766667,0.017232
8/1/03,0.004108333,0.00505,0.018897
9/1/03,0.003983333,0.004875,-0.011537
10/1/03,0.003983333,0.004841667,0.05486
11/1/03,0.003933333,0.004775,0.008559
12/1/03,0.003933333,0.00475,0.05098
1/1/04,0.003883333,0.004633333,0.018378
2/1/04,0.003808333,0.00445,0.013803
3/1/04,0.003658333,0.004308333,-0.015882
4/1/04,0.003991667,0.0046,-0.016384
5/1/04,0.004183333,0.004775,0.013029
6/1/04,0.00395,0.004591667,0.018688
7/1/04,0.003741667,0.004408333,-0.033954
8/1/04,0.003475,0.00415,0.002707
9/1/04,0.003175,0.00385,0.009717
10/1/04,0.003091667,0.003708333,0.013873
11/1/04,0.002875,0.003441667,0.039059
12/1/04,0.002733333,0.0033,0.032134
1/1/05,0.002525,0.003075,-0.025424
2/1/05,0.002216667,0.002733333,0.019552
3/1/05,0.002216667,0.002766667,-0.01934
4/1/05,0.002125,0.002725,-0.021026
5/1/05,0.001925,0.002641667,0.029594
6/1/05,0.001658333,0.002408333,-0.000583
7/1/05,0.001533333,0.002275,0.034964
8/1/05,0.001375,0.0021,-0.012159
9/1/05,0.001425,0.002175,0.005167
10/1/05,0.001366667,0.002158333,-0.018372
11/1/05,0.001283333,0.002091667,0.035189
12/1/05,0.001233333,0.002025,-0.00326
1/1/06,0.000875,0.001666667,0.022942
2/1/06,0.000766667,0.001533333,-0.000975
3/1/06,0.00085,0.001583333,0.009209
4/1/06,0.001033333,0.001733333,0.008464
5/1/06,0.001025,0.001691667,-0.032619
6/1/06,0.000916667,0.001658333,-0.002413
7/1/06,0.00075,0.001508333,0.001571
8/1/06,0.0006,0.001358333,0.01995
9/1/06,0.000583333,0.00135,0.022387
10/1/06,0.000491667,0.00125,0.028427
11/1/06,0.000325,0.00105,0.014185
12/1/06,0.000391667,0.001141667,0.009768
1/1/07,0.00035,0.001133333,0.010913
2/1/07,0.0003,0.001041667,-0.023088
3/1/07,0.0003,0.001108333,0.006594
4/1/07,0.0005,0.001266667,0.039591
5/1/07,0.000616667,0.001383333,0.030359
6/1/07,0.000983333,0.001741667,-0.02062
7/1/07,0.000758333,0.001525,-0.035197
8/1/07,0.001325,0.002041667,0.010894
9/1/07,0.001541667,0.00225,0.034268
10/1/07,0.001466667,0.00215,0.01416
11/1/07,0.001808333,0.002608333,-0.044782
12/1/07,0.002075,0.003041667,-0.008816
1/1/08,0.00215,0.003158333,-0.063266
2/1/08,0.002841667,0.003916667,-0.032719
3/1/08,0.003541667,0.004691667,-0.0051
4/1/08,0.00355,0.004733333,0.046829
5/1/08,0.0032,0.004333333,0.011186
6/1/08,0.003183333,0.004341667,-0.084542
7/1/08,0.003366667,0.004608333,-0.008806
8/1/08,0.003266667,0.004525,0.013655
9/1/08,0.003766667,0.00515,-0.086967
10/1/08,0.004675,0.006841667,-0.16778
11/1/08,0.004941667,0.007516667,-0.073812
12/1/08,0.004183333,0.007,0.011995
1/1/09,0.0041,0.006675,-0.082615
2/1/09,0.004141667,0.006483333,-0.103688
3/1/09,0.004408333,0.006841667,0.087434
4/1/09,0.004358333,0.006858333,0.09413
5/1/09,0.004466667,0.006566667,0.05464
6/1/09,0.004525,0.0061,0.002376
7/1/09,0.004358333,0.005758333,0.074382
8/1/09,0.004241667,0.005341667,0.034651
9/1/09,0.004175,0.005158333,0.036434
10/1/09,0.004233333,0.005183333,-0.018259
11/1/09,0.004283333,0.005225,0.060257
12/1/09,0.004341667,0.005266667,0.018883
1/1/10,0.004333333,0.005158333,-0.035751
2/1/10,0.004366667,0.005191667,0.030424
3/1/10,0.004266667,0.0051,0.060914
4/1/10,0.004275,0.005075,0.015877
5/1/10,0.004,0.004908333,-0.080211
6/1/10,0.003966667,0.005091667,-0.053625
7/1/10,0.0038,0.004875,0.070351
8/1/10,0.003608333,0.004583333,-0.045534
9/1/10,0.00365,0.004591667,0.090283
10/1/10,0.003791667,0.004658333,0.038626
11/1/10,0.003941667,0.004816667,-0.000151
12/1/10,0.004066667,0.004966667,0.066954
1/1/11,0.004075,0.00495,0.023249
2/1/11,0.004241667,0.005016667,0.032408
3/1/11,0.004191667,0.004941667,0.000525
4/1/11,0.00425,0.004966667,0.029441
5/1/11,0.0041,0.004783333,-0.011313
6/1/11,0.004125,0.004758333,-0.016545
7/1/11,0.004075,0.004766667,-0.019828
8/1/11,0.003625,0.00445,-0.054423
9/1/11,0.0034,0.004383333,-0.070238
10/1/11,0.0033,0.004458333,0.109014
11/1/11,0.003216667,0.004275,-0.002727
12/1/11,0.003266667,0.004366667,0.009427
1/1/12,0.003183333,0.004333333,0.045205
2/1/12,0.003133333,0.004208333,0.043341
3/1/12,0.003258333,0.004291667,0.032866
4/1/12,0.003233333,0.004258333,-0.006034
5/1/12,0.003091667,0.00415,-0.05989
6/1/12,0.002958333,0.004108333,0.041465
7/1/12,0.00275,0.003975,0.014363
8/1/12,0.002816667,0.004008333,0.022644
9/1/12,0.002816667,0.003941667,0.02502
10/1/12,0.002808333,0.003733333,-0.017937
11/1/12,0.002841667,0.003683333,0.005226
12/1/12,0.002983333,0.0038,0.008408
1/1/13,0.003108333,0.003883333,0.052361
2/1/13,0.003166667,0.003958333,0.013013
3/1/13,0.0032,0.003966667,0.037584
4/1/13,0.003058333,0.003775,0.019621
5/1/13,0.003208333,0.003908333,0.02312
6/1/13,0.003516667,0.004283333,-0.013601
7/1/13,0.003583333,0.0044,0.050672
8/1/13,0.00375,0.004483333,-0.029207
9/1/13,0.00385,0.004541667,0.03166
10/1/13,0.003733333,0.004383333,0.046268
11/1/13,0.0038,0.004425,0.030817
12/1/13,0.003791667,0.004425,0.02595
1/1/14,0.003708333,0.004291667,-0.034666
2/1/14,0.003666667,0.004208333,0.045757
3/1/14,0.003608333,0.004175,0.008056
4/1/14,0.003508333,0.004058333,0.006555
5/1/14,0.003441667,0.003941667,0.023309
6/1/14,0.003508333,0.003966667,0.020635
7/1/14,0.003441667,0.003916667,-0.013974
8/1/14,0.003375,0.003883333,0.039777
9/1/14,0.003408333,0.003983333,-0.013928
10/1/14,0.00325,0.003891667,0.023972
11/1/14,0.00325,0.003975,0.027631
12/1/14,0.003133333,0.003925,-0.002473
1/1/15,0.002858333,0.003683333,-0.02943
2/1/15,0.002991667,0.003741667,0.057008
3/1/15,0.003008333,0.003758333,-0.014993
4/1/15,0.002916667,0.003716667,0.009101
5/1/15,0.0033,0.004058333,0.012522
6/1/15,0.003475,0.004258333,-0.019343
7/1/15,0.003433333,0.004308333,0.021297
8/1/15,0.003308333,0.004266667,-0.060086
9/1/15,0.003375,0.004433333,-0.024547
10/1/15,0.003275,0.004433333,0.083449
11/1/15,0.003283333,0.00445,0.003373
12/1/15,0.003116667,0.004358333,-0.015347
1/1/16,0.003116667,0.004325,-0.0492
2/1/16,0.003041667,0.004191667,-0.001942
3/1/16,0.002941667,0.004033333,0.06714
4/1/16,0.002825,0.0038,0.003647
5/1/16,0.002816667,0.003675,0.018387
6/1/16,0.002691667,0.00355,0.002475
7/1/16,0.002483333,0.003266667,0.036371
8/1/16,0.002516667,0.003283333,0.001047
9/1/16,0.0026,0.00335,0.000246
10/1/16,0.00265,0.003375,-0.018158
11/1/16,0.002841667,0.00355,0.03569
12/1/16,0.002958333,0.0036,0.0189
1/1/17,0.002841667,0.003458333,0.018984
2/1/17,0.002858333,0.003433333,0.039059
3/1/17,0.002725,0.003283333,0.001364
4/1/17,0.002558333,0.003141667,0.010091
5/1/17,0.002466667,0.00305,0.013952
6/1/17,0.00225,0.002825,0.005198
7/1/17,0.002191667,0.002766667,0.019996
8/1/17,0.002183333,0.00275,0.001338
9/1/17,0.002166667,0.002725,0.01915
10/1/17,0.002108333,0.002708333,0.023258
11/1/17,0.00195,0.002533333,0.030589
12/1/17,0.001825,0.002416667,0.010249
1/1/18,0.001783333,0.002375,0.05696
2/1/18,0.001875,0.00245,-0.038761
3/1/18,0.001808333,0.00245,-0.026659
4/1/18,0.001741667,0.002425,0.00237
5/1/18,0.001783333,0.002475,0.0224
6/1/18,0.001716667,0.002441667,0.00544
7/1/18,0.001591667,0.002358333,0.035544
8/1/18,0.001541667,0.002283333,0.031338
9/1/18,0.001541667,0.002291667,0.003638
10/1/18,0.001575,0.00235,-0.070309
11/1/18,0.001575,0.002408333,0.017952
12/1/18,0.001375,0.0023,-0.092546
1/1/19,0.0013,0.002291667,0.079309
2/1/19,0.001166667,0.002133333,0.029908
3/1/19,0.001141667,0.002033333,0.017631
4/1/19,0.001091667,0.001933333,0.038529
5/1/19,0.0011,0.0019,-0.065287
6/1/19,0.001041667,0.001908333,0.067761
7/1/19,0.000991667,0.001816667,0.012703
8/1/19,0.000858333,0.0016,-0.017685
9/1/19,0.00095,0.001683333,0.016991
10/1/19,0.001133333,0.001891667,0.020121
11/1/19,0.001266667,0.002,0.035006
12/1/19,0.001225,0.00195,0.028387
1/1/20,0.001183333,0.001875,-0.001192
2/1/20,0.00105,0.001741667,-0.083072
3/1/20,0.002275,0.003333333,-0.123197
4/1/20,0.001908333,0.003325,0.128894
5/1/20,0.001975,0.003183333,0.047718
6/1/20,0.0019,0.0029,0.020248
7/1/20,0.001675,0.00265,0.05681
8/1/20,0.001791667,0.002641667,0.071968
9/1/20,0.001833333,0.002708333,-0.038251
10/1/20,0.001875,0.002783333,-0.026509
11/1/20,0.001841667,0.002675,0.109303
12/1/20,0.001808333,0.002558333,0.041473